Gene	baseMean	log2FoldChange	lfcSE	pvalue	padj	threshold
ENSG00000135972	1.6489063151108911	1.2790962944539181	0.3728401434624778	0.04681067666134673	0.10746748567577634	FALSE
ENSG00000117450	3.060731696138874	1.278807258580186	0.42117538847543357	2.89855978289549e-4	0.002936321478498953	TRUE
ENSG00000102096	5.485965437306468	1.276708086956168	0.4853614648513856	9.024193145913541e-4	0.006790786204245691	TRUE
ENSG00000197471	2.2434354977331457	1.2766758582538453	0.3870473685530931	1.3351381803341524e-4	0.0016590146831859723	TRUE
ENSG00000163635	3.2079603455784507	1.2760661093208203	0.42710665022199357	3.3090963291965755e-4	0.0032126925979876117	TRUE
ENSG00000278259	2.3240796955726544	1.2757946154754036	0.4259377929199034	3.307268003242948e-4	0.0032126925979876117	TRUE
ENSG00000173457	2.2959634523133663	1.2748163850508405	0.4161112536214362	2.7425433974430195e-4	0.0028322820503126284	TRUE
ENSG00000196968	2.313109821927341	1.2747826653560483	0.4183466379240326	2.833391153066048e-4	0.002901807183347399	TRUE
ENSG00000280248	1.2859773493463054	1.2731569676324441	0.2958558108717152	0.7831250615095353	NA	NA
ENSG00000182768	2.606189243964105	1.2731117723567005	0.4141528683551465	0.39818025783920097	0.49775495762631883	FALSE
ENSG00000111275	1.8705027365679845	1.2727375887254755	0.3549164331579007	0.7761342139239377	0.8328616315529298	FALSE
ENSG00000104365	1.5510003188692472	1.2725082631441837	0.34326782531503103	0.017725033658692445	0.05506260942492349	FALSE
ENSG00000156298	2.1716846900385973	1.2717037493401746	0.36705498361519523	4.8626485325876814e-4	0.004303110893221428	TRUE
ENSG00000198843	2.3111471533725303	1.2689901594158044	0.4191902166077649	3.0271419091464584e-4	0.0030300283376653112	TRUE
ENSG00000196262	2.091110558472902	1.2668578198763498	0.35378498301349864	0.45252035732501533	0.5515474935780799	FALSE
ENSG00000147548	3.3998786510580454	1.2668037576661784	0.4213016869319015	3.2192188269093735e-4	0.0031513751867734874	TRUE
ENSG00000198793	2.3009421569483393	1.2643399172024439	0.4185256111502156	3.125382614577901e-4	0.0031024779192937607	TRUE
ENSG00000180776	1.697755846041166	1.2639069936899059	0.34201498778322664	0.015547378507434447	0.050800627953363764	FALSE
ENSG00000197386	2.853567530552738	1.2636769561930736	0.38891740235859473	0.9170451567633997	0.9387305249267467	FALSE
ENSG00000163041	3.560272765330898	1.2635631735047297	0.4554608841356669	6.321564618953438e-4	0.005234536571371408	TRUE
ENSG00000147036	2.3160959344777754	1.2634979203434133	0.4255871597435207	3.625628062462733e-4	0.0034249746308843677	TRUE
ENSG00000147443	2.8638857420720645	1.2633621656967056	0.42081555944261445	0.9247501110905565	0.943971245039321	FALSE
ENSG00000138032	2.251077287382898	1.2633142450798638	0.4116483359068704	2.8380501468903746e-4	0.002901869626115089	TRUE
ENSG00000285219	2.2861631233789548	1.2628569769589624	0.4162552717798356	3.048226300805746e-4	0.00304359395502136	TRUE
ENSG00000259520	1.6369427627053603	1.2622444750505488	0.34863037622177795	0.03397084437623108	0.0858522874124552	FALSE
ENSG00000099725	2.269126377696663	1.2621340299359198	0.39956852226113565	2.075436189204201e-4	0.002293356989070642	TRUE
ENSG00000124222	2.8632518446596573	1.2619865532842487	0.4233064283184573	3.540551270032392e-4	0.0033597231147719803	TRUE
ENSG00000153250	1.5822156481959413	1.2602406821273306	0.32304880317155027	0.03473017844601062	0.08698599421103405	FALSE
ENSG00000229388	2.296473543475999	1.2588640418765598	0.4243424975363138	3.7290677416425977e-4	0.0034951686265976044	TRUE
ENSG00000172115	7.170911628274936	1.2586478811977038	0.5065498510224832	0.0013392336796426514	0.009048177346451317	TRUE
ENSG00000177383	2.282894721762171	1.2581012048924245	0.41456310699679283	3.04644352003412e-4	0.00304359395502136	TRUE
ENSG00000047249	1.423676883445793	1.257807725852375	0.26941621238801305	0.025358351091114343	0.06909780417364642	FALSE
ENSG00000122591	2.27215581262574	1.257761176257299	0.40812128690908234	2.66233947735942e-4	0.0027636992497978258	TRUE
ENSG00000047365	1.3739722501464657	1.2575445769850342	0.28618622302379426	0.2889200518712793	NA	NA
ENSG00000242259	2.263219751012529	1.2568079587273344	0.4058803551287785	2.5624656493097734e-4	0.002679898695255726	TRUE
ENSG00000207154	3.2754893329448334	1.2559977044370922	0.4270805842498285	3.998588894163453e-4	0.0036982543538749647	TRUE
ENSG00000125520	2.292093009309528	1.2557760800382942	0.4157413148733891	3.156194055465611e-4	0.0031218771198677697	TRUE
ENSG00000023171	2.2703261133001624	1.2543628174868622	0.40862876014911503	2.763749328065119e-4	0.0028458105448256276	TRUE
ENSG00000184840	1.5213851371045612	1.2543571569420788	0.3114864872300302	0.02439207672444337	0.06807348853476881	FALSE
ENSG00000134684	2.26048896372338	1.2540182111925429	0.4058813628332948	2.6185728874838723e-4	0.0027283840085719057	TRUE
ENSG00000163527	2.2318223412174474	1.252788818083071	0.38408770490945765	1.5274039499108192e-4	0.0018143052859053831	TRUE
ENSG00000147457	2.3991278661907796	1.2525712240722162	0.3642024070288136	9.110676268085218e-5	0.0012584121595292706	TRUE
ENSG00000100401	1.5313511891362097	1.252451254442173	0.3385340658896915	0.09970983737164095	0.18591545609392554	FALSE
ENSG00000145632	4.997890499161046	1.251431404971358	0.4896611431488988	0.0011436358299285437	0.008098021669257934	TRUE
ENSG00000239961	1.391754523727137	1.251219923110546	0.305999783334738	0.35314792362759195	0.45147454142556204	FALSE
ENSG00000138795	1.7238940604624247	1.2511895186392434	0.3300322349077708	0.6627575101933854	0.7443010804865287	FALSE
ENSG00000154127	1.6873908741043662	1.2508900898528683	0.35413017604489955	0.018713633221924555	0.057383419231594526	FALSE
ENSG00000170871	1.5883856079805057	1.2502247419224195	0.325213287278624	0.036898283624452265	0.09103166447654233	FALSE
ENSG00000276422	1.1441129690859517	1.2501695364924943	0.27063704618368944	0.3310645247060389	NA	NA
ENSG00000122188	2.2750519413610046	1.249309672383269	0.41455180418206605	3.2875366917630946e-4	0.0032016607047350904	TRUE
ENSG00000177485	2.263778698827364	1.2492360022816573	0.40320114560038917	2.5380428035137736e-4	0.002664310432988584	TRUE
ENSG00000100151	2.293451259907542	1.2489944275073623	0.42507962950354905	4.089667902631453e-4	0.003761777770678964	TRUE
ENSG00000136997	8.811261611757873	1.2488186105023273	0.5216467962330189	0.00169065513413812	0.010772474822831512	TRUE
ENSG00000088038	2.2843372558176673	1.2486282678137726	0.41345253265423404	3.1954274677755773e-4	0.003141705688743485	TRUE
ENSG00000101138	1.5398369102303275	1.2480637723696084	0.34821660301015456	0.09385125376700856	0.1773543719926503	FALSE
ENSG00000186111	1.2997390243784068	1.2476515892363236	0.2952223178548897	0.7184954028028396	NA	NA
ENSG00000143621	2.2473434733501327	1.2476090840929464	0.4116855518109603	3.219671243452789e-4	0.0031513751867734874	TRUE
ENSG00000007237	1.5634794770705136	1.2472653630189015	0.30336144547251814	0.5573551290255887	0.6489211664434901	FALSE
ENSG00000166128	2.1789697258629306	1.2469977509206995	0.37055135861821925	7.115929971014994e-4	0.005708770815517045	TRUE
ENSG00000166260	1.5946594477985983	1.2465478155085015	0.33814679735975484	0.04646496509912562	0.1067905793383845	FALSE
ENSG00000135124	1.555340776209773	1.2458227718541028	0.32071316211155065	0.04970420086116806	0.1118777482798417	FALSE
ENSG00000113761	3.3431551242571342	1.245294258676851	0.4294669660488377	4.4957385746402295e-4	0.004046248372473235	TRUE
ENSG00000074696	2.256998468154588	1.2446200025449259	0.40645211274209053	2.868748109036353e-4	0.002914773883313381	TRUE
ENSG00000074054	2.2739919055793854	1.2439598413296877	0.41576485783199146	3.526409255458522e-4	0.003354364877800884	TRUE
ENSG00000115760	7.409474390814701	1.2437034569400518	0.49830351935437406	0.001331415163349771	0.009011982774165147	TRUE
ENSG00000257341	3.933545838911708	1.2428825738722724	0.46139029165292594	8.159846583738516e-4	0.006262165165766779	TRUE
ENSG00000259943	1.2851271988728026	1.2427764021967234	0.2524607869425742	0.049775206350686045	NA	NA
ENSG00000131473	2.1318570366007767	1.242525958379645	0.3793125755252858	0.020395249900816925	0.06045026917186225	FALSE
ENSG00000204856	2.6510922438311857	1.2421696091258614	0.4027791357032234	0.015254005492433826	0.05011859864063351	FALSE
ENSG00000154124	2.2766760986216292	1.2420829656962593	0.41531326240033106	3.530910397685141e-4	0.003354364877800884	TRUE
ENSG00000132881	1.3737529517270963	1.2413642530605402	0.3045194114025164	0.40247617438195493	NA	NA
ENSG00000169139	4.472174741167817	1.2403691797623522	0.4331812652057209	4.7345523963728696e-9	8.110889031157838e-7	TRUE
ENSG00000054523	1.2693178313188276	1.2395942587621367	0.27867426188146904	0.9807944694259613	NA	NA
ENSG00000135686	3.144594859164774	1.2393633205541306	0.42775591627077864	4.615889888408172e-4	0.004123855668388492	TRUE
ENSG00000160685	2.0722427810691304	1.238704913187854	0.37750114385793326	0.034789317054817366	0.08708217127462183	FALSE
ENSG00000115271	1.187071123034232	1.2386884450310156	0.2726076571790936	0.6559552365286068	NA	NA
ENSG00000120696	1.315493450161904	1.2380470878506236	0.30575608177290475	0.617876274938665	NA	NA
ENSG00000282164	2.2634675945969756	1.2379170341593455	0.41459116144241015	3.6375164276561243e-4	0.00343234415274788	TRUE
ENSG00000234616	1.5273111345781465	1.2368900147938067	0.3380238706553882	0.10071173030676021	0.18720166248697925	FALSE
ENSG00000119707	1.4176008449718835	1.2361100173810224	0.31776475369509904	0.24697516399650218	0.33948717929947836	FALSE
ENSG00000183426	1.4988419560808848	1.235741591853231	0.34940069387522965	0.14887116014236254	0.24060253026386014	FALSE
ENSG00000182973	1.4945161590612885	1.235245420764683	0.3053767241576321	0.05228269476551336	0.11624836395043188	FALSE
ENSG00000163626	1.6830077497501135	1.2336192526018177	0.3511178286814594	0.021077212049261277	0.061439231790939325	FALSE
ENSG00000159314	1.6468109868282066	1.2334864881233027	0.32582595535234665	0.015006584242617568	0.04944107276167216	TRUE
ENSG00000178252	2.2529747198974026	1.2330482730053542	0.37734488193751753	0.021651342888973808	0.06267181639558471	FALSE
ENSG00000163565	2.545017563896259	1.2326083984320457	0.3952068585412404	0.02042625126492011	0.06045026917186225	FALSE
ENSG00000279114	1.4109669835115934	1.2325820872554516	0.3192175844439548	0.27495711102886966	0.36915904371230174	FALSE
ENSG00000272768	1.6037659696132467	1.2321392901510644	0.34872752702552623	0.05312014145981989	0.11757900603223874	FALSE
ENSG00000157764	1.7501665746321935	1.2320510694535807	0.34174057994695967	0.46874115360452634	0.5666941802748456	FALSE
ENSG00000215068	2.2696452617419376	1.2315279580363583	0.422667423165801	4.531956985314027e-4	0.004066172517378974	TRUE
ENSG00000237499	1.544653657003087	1.2314883831672192	0.33268404468337326	0.06689049612876882	0.1387713405359191	FALSE
ENSG00000254858	1.407486751620919	1.2299591358621493	0.26275355518163807	0.3211460240369806	0.4183259177373917	FALSE
ENSG00000113456	1.407581805996048	1.2298474823942973	0.31055660616541086	0.3077440836379104	0.4052108520525512	FALSE
ENSG00000275714	4.9683883833442986	1.2297457443386526	0.46997273031720954	0.0010040465971331886	0.007338540750848144	TRUE
ENSG00000198898	3.4327445507265275	1.229702469671109	0.45719546471184586	8.31716156287909e-4	0.006352580594375766	TRUE
ENSG00000174243	2.2001101277872452	1.2296257562603934	0.3922568311667835	2.4307240879256324e-4	0.0025741766570491122	TRUE
ENSG00000204843	2.2289243296823593	1.229458449552744	0.3977371985399138	2.7089555760944603e-4	0.002801700606901635	TRUE
ENSG00000153037	2.2022971753018794	1.2283202269775575	0.40718477026636185	3.5907439293225756e-4	0.0033996693932864704	TRUE
ENSG00000153487	8.52110939982067	1.2282090879412029	0.5169541347677999	0.00182180947879028	0.011331168752750465	TRUE
ENSG00000106780	2.224384765776034	1.2263068411226699	0.3986203001094967	2.856008775991289e-4	0.0029107720510649082	TRUE
ENSG00000019582	10.33170827988544	1.2259291703993558	0.5001606111400633	0.0015188644331793333	0.00997296599674749	TRUE
ENSG00000142676	6.20408588866667	1.2259051589352428	0.49461277902055084	0.001441834561793543	0.009549311238124743	TRUE
ENSG00000135164	1.2856819255801013	1.2247424634627946	0.28116194505346737	0.8853805870060313	NA	NA
ENSG00000178913	2.245885989838769	1.2234699885112625	0.41414848450354	4.105085825983791e-4	0.0037718283114455014	TRUE
ENSG00000103657	9.390386934871904	1.223207586113408	0.5220946045082399	0.0019984734368640278	0.012161210967108515	TRUE
ENSG00000152061	1.6325976393903185	1.2224240989961523	0.35442402959386476	0.04220503589963679	0.09966792455217553	FALSE
ENSG00000179119	1.5534253140257532	1.2219580131970886	0.31951824620923264	0.04871879846415092	0.11015347263615553	FALSE
ENSG00000202137	2.2009412373192165	1.2213238227669936	0.38272834512885684	2.0064751715124997e-4	0.0022347982082708186	TRUE
ENSG00000260231	1.4945490689149414	1.2208260101422421	0.31179836319066456	0.10025401600401716	0.18672282687995923	FALSE
ENSG00000115282	1.4353644901018467	1.220309359664259	0.329881955910867	0.23816175314804594	0.3298832925840821	FALSE
ENSG00000124181	2.3750471914563507	1.2202943338463792	0.3839095716682094	0.03819171784841271	0.09318246556971815	FALSE
ENSG00000152818	3.4490129944620764	1.2193133154380786	0.44001729783108645	0.03589802840624163	0.08924560170385352	FALSE
ENSG00000125089	1.4062911791853734	1.2187871199871623	0.3106125340189449	0.3086100628048519	0.405905608055622	FALSE
ENSG00000064651	2.2398285773211772	1.2187448664817901	0.40518847540915026	3.4909835551008095e-4	0.0033352991917789073	TRUE
ENSG00000148925	1.616286730644065	1.2187210218930102	0.3523344382762426	0.04632787107886193	0.10650464312080002	FALSE
ENSG00000173599	2.2156335788950474	1.218422594896271	0.3961884395808235	2.8936621856514173e-4	0.0029349003665580437	TRUE
ENSG00000112237	1.2466130852164574	1.2182613355122762	0.27640579612043964	0.6454088369038795	NA	NA
ENSG00000171928	1.5913721000920575	1.2181394603594864	0.3381639820202389	0.051136341002138076	0.11433519481787953	FALSE
ENSG00000197483	1.4224847832038825	1.2172542894224758	0.31548642687120104	0.24434231318872993	0.33680958554950957	FALSE
ENSG00000167778	1.5617289559733842	1.2171974198301259	0.3023760559021667	0.640305276420758	0.7239208012091445	FALSE
ENSG00000207475	2.2205278614470845	1.2170093856537654	0.3968871797167766	2.9609165670257747e-4	0.0029743752786940735	TRUE
ENSG00000279602	21.300403802832786	1.2169501889277141	0.5237255785667282	0.0020909603339097057	0.012519271115596886	TRUE
ENSG00000184465	2.2447321057715026	1.2165186177430947	0.42066685895418926	4.985424126527575e-4	0.004374878977489924	TRUE
ENSG00000168264	2.176695671919674	1.2164865686980044	0.37789618250227597	1.879168440318955e-4	0.002142968414724137	TRUE
ENSG00000214717	2.1969484200728036	1.2161454268425813	0.3846172550801699	2.2334103175218023e-4	0.0024170334853799093	TRUE
ENSG00000152457	1.2807652974781958	1.2160266516929237	0.29641968904053184	0.7890263983471866	NA	NA
ENSG00000112062	3.6071236487996745	1.2149011605891062	0.44278815550361145	7.372464761255657e-4	0.00582993964830744	TRUE
ENSG00000168038	1.5747784700282978	1.213956933958332	0.34256458632427883	0.0670857207946915	0.13910720210006117	FALSE
ENSG00000131269	1.6276916231782406	1.2135143501418184	0.3455660019982199	0.03261716168895932	0.08338475612294684	FALSE
ENSG00000277370	2.2349284492815538	1.2131352467758787	0.4137780273948142	4.4578347588695424e-4	0.004025472720966281	TRUE
ENSG00000258410	2.2341416764848883	1.2130476273712498	0.41179510859621754	4.268454621701811e-4	0.003883692514956859	TRUE
ENSG00000237190	1.4660321047256237	1.2127717884403573	0.3373008527204217	0.18678094449874003	0.277783953187363	FALSE
ENSG00000205269	2.2121206674303115	1.2120457521538606	0.3936371806433481	2.870347703620107e-4	0.002914773883313381	TRUE
ENSG00000129968	2.9453397944195334	1.2118790322763617	0.4049754143965246	0.15422599640604287	0.24469864307915135	FALSE
ENSG00000168672	1.5574916073809093	1.2118739818827078	0.34422127874052877	0.078757288185904	0.15654525590182763	FALSE
ENSG00000179456	2.8776928956066694	1.2116312903672035	0.43248166102278424	6.38499393807391e-4	0.005256978342347519	TRUE
ENSG00000124831	2.6332251855236315	1.2114137592060383	0.3927218289192663	0.04022580014653208	0.09656018474647328	FALSE
ENSG00000137497	3.7657513566756573	1.2112555286855802	0.43636671525164616	6.793912856937625e-4	0.005524973032896367	TRUE
ENSG00000163902	2.2193017902317136	1.2109040629738026	0.39987840232731325	3.358446354375777e-4	0.0032453481102176387	TRUE
ENSG00000047410	2.7553836299104137	1.2106559528925682	0.4270582537945344	0.05362944712143241	0.11855227610576188	FALSE
ENSG00000072401	1.3724960876541623	1.209062067074598	0.30483814216562694	0.40358058936586155	NA	NA
ENSG00000156928	1.4660321047256237	1.2078942274128492	0.33728407122229104	0.18678094449874003	0.277783953187363	FALSE
ENSG00000119004	2.21347615010753	1.2075689968647592	0.40388880154575907	3.8060148488788055e-4	0.0035593443987621616	TRUE
ENSG00000176438	2.8405711194969125	1.207067307452008	0.41260305134015585	4.523817623519696e-4	0.004063210738215872	TRUE
ENSG00000087269	1.5839877597661132	1.2070392392694531	0.33751636073237534	0.04080169876603749	0.09748297759237065	FALSE
ENSG00000083635	1.6357272057164447	1.2060533103209887	0.2911102484621129	0.036841867986048944	0.09098260752427796	FALSE
ENSG00000198355	2.2147028644563873	1.2060239838443174	0.4007918603613263	3.581549142923945e-4	0.003394791162785022	TRUE
ENSG00000106049	1.42082783464361	1.2056771908681292	0.32983799423648125	0.2691665538834766	0.3627183439527337	FALSE
ENSG00000198604	2.200292646766995	1.2055199764635314	0.3968723138787311	3.3320926863190725e-4	0.0032238380621782917	TRUE
ENSG00000175322	2.2219513474436323	1.2053867895505426	0.41342635214607254	4.7576034093919814e-4	0.00423245269407562	TRUE
ENSG00000107614	2.222007457280495	1.2053389745708611	0.402383098207346	3.707770761195605e-4	0.0034829819745548873	TRUE
ENSG00000123091	2.5212410755719374	1.204708363734414	0.4176021535266684	0.06514357321585443	0.13636780911563054	FALSE
ENSG00000155465	1.325950331177265	1.204442063557021	0.2955478956249056	0.47007473290071944	NA	NA
ENSG00000198589	2.1813035041189988	1.2034711120212438	0.3859740884537033	2.623328724953873e-4	0.0027299522468603003	TRUE
ENSG00000123143	2.2142934313108538	1.203267198814306	0.3983548199703976	3.4571545010642963e-4	0.0033105112314638497	TRUE
ENSG00000136802	2.499050657883691	1.2030980536440052	0.3827305248521723	0.10336695300504273	0.1904927959921766	FALSE
ENSG00000157514	7.015034621568116	1.2029215417049681	0.47048423134009454	0.0012224139122786494	0.008442296081674423	TRUE
ENSG00000119669	4.785568922084446	1.2017326078302273	0.4517248818062879	9.401026367776715e-4	0.007003923261831875	TRUE
ENSG00000082805	2.1737599764216213	1.2015240689888318	0.38784315585306783	2.849823390161216e-4	0.0029079971847598895	TRUE
ENSG00000164654	2.2336620140222787	1.201379602960437	0.4204493012404653	5.618626362316738e-4	0.004800124536188805	TRUE
ENSG00000145391	6.013410357193893	1.2005362434898426	0.4569430899228418	5.894874300896756e-9	9.278695548528625e-7	TRUE
ENSG00000005801	1.6349376976099892	1.2003224348811699	0.34825149532078975	0.03452988868125108	0.08669046750707107	FALSE
ENSG00000134970	1.6288409446512926	1.200105730001713	0.3356033740891472	0.030944605203768766	0.07991168342596866	FALSE
ENSG00000178685	2.2005902945416023	1.1995043745554335	0.3956185368265818	3.4001713367028103e-4	0.0032708635607823825	TRUE
ENSG00000171617	1.5450224378075947	1.199305456459098	0.35894340941156166	0.10512455535118181	0.1928302015673597	FALSE
ENSG00000166783	3.5761154981808025	1.198929053323159	0.44255048993406343	8.320836691847276e-4	0.006352580594375766	TRUE
ENSG00000027075	4.820713278791423	1.1986686163598501	0.46518488695572036	0.0011761138727947869	0.008263254168389177	TRUE
ENSG00000197081	4.859273173444643	1.1984621366625192	0.4484276799009904	9.212928398317355e-4	0.00690005295805374	TRUE
ENSG00000047346	2.3907848177555295	1.1964678304497254	0.3553962554434561	8.380245393199043e-5	0.0011939260989807779	TRUE
ENSG00000170949	2.2193783982829585	1.1960847974096738	0.41264066538314154	5.036456611706865e-4	0.004410444486456127	TRUE
ENSG00000115207	2.7928800893872907	1.1959065659009775	0.42895011272904177	6.842299289195784e-4	0.00554114073584052	TRUE
ENSG00000139624	2.2094805989050395	1.195083425927064	0.40394940839238475	4.223837287994638e-4	0.003855628863541192	TRUE
ENSG00000213983	2.217032166863861	1.194050630831454	0.4131488519861642	5.184486105576277e-4	0.004502514406890338	TRUE
ENSG00000140403	2.190941387460082	1.1934713272201016	0.40052745958320607	4.038576615261757e-4	0.0037270292763701357	TRUE
ENSG00000215114	1.569624863193703	1.1934022954195767	0.3261134806874179	0.039843334296467935	0.09584770020674241	FALSE
ENSG00000113532	1.9880929246456018	1.1920626452443217	0.36053715621803606	0.15907631538862174	0.2501728270849523	FALSE
ENSG00000138764	2.2137244125408673	1.191660496358095	0.4066571104626329	4.6036121908223614e-4	0.004117266792175313	TRUE
ENSG00000111540	2.1987100906658754	1.1916194468312067	0.3987384052141446	3.899118757437887e-4	0.003624571729059322	TRUE
ENSG00000218018	1.4806446794080177	1.1915921811021262	0.3413961394466968	0.16617334482987223	0.2570972273178458	FALSE
ENSG00000127663	4.725439496357143	1.1910526731625313	0.4691710747760322	0.001314920929557946	0.008940661821755555	TRUE
ENSG00000167699	2.210551279111835	1.1907778757256293	0.40580070076941105	4.5693752178201937e-4	0.004095369592236285	TRUE
ENSG00000108559	1.5041628551918336	1.189665387707987	0.34702120528368424	0.07561349931016993	0.1516604172932427	FALSE
ENSG00000182866	3.2831364434753048	1.1894094726408326	0.42872890280139525	7.198223570079036e-4	0.005746262503947124	TRUE
ENSG00000009780	2.6703153494018377	1.1884440249907764	0.4173597061164898	0.05799641892069914	0.12540008395881344	FALSE
ENSG00000163214	1.7500634068168568	1.1879954266918158	0.3483554188833741	0.3423452078409793	0.4406968386201621	FALSE
ENSG00000117133	2.2149010718075357	1.1856851329978453	0.4192594207157169	6.281752644217638e-4	0.005212861532227245	TRUE
ENSG00000131446	5.823887116677434	1.185637941698736	0.48504736130238724	0.001683126571510437	0.010748971062771596	TRUE
ENSG00000130592	2.0987136056195013	1.185157324069408	0.366340044459805	0.02166423946134585	0.06267181639558471	FALSE
ENSG00000185808	2.2097599596456394	1.185044227462269	0.4130731736698769	5.586649966811302e-4	0.004778552249003953	TRUE
ENSG00000172794	1.469160927902316	1.1847084963871777	0.3089067866739089	0.12337768800136806	0.21319461395791955	FALSE
ENSG00000088256	1.4829971949842455	1.1834234697224741	0.33780596615314984	0.1498789321445708	0.2411270636302884	FALSE
ENSG00000164627	2.2038605912866363	1.182758812441488	0.40355382407932744	4.645156610317542e-4	0.004141191636246998	TRUE
ENSG00000149084	4.561728586559565	1.1821685554320183	0.45168236653897115	1.0384943928828894e-8	1.530048405514124e-6	TRUE
ENSG00000182986	1.4408999173140444	1.1815854911129993	0.3278099145724768	0.19617158834475923	0.2858665623666993	FALSE
ENSG00000196199	2.1526245905255212	1.1815072002554181	0.3846120542689298	3.164762757395264e-4	0.003123111355652812	TRUE
ENSG00000068400	2.153792656471095	1.1814327398788735	0.3673014232160799	0.9903975577804783	0.9930244242401167	FALSE
ENSG00000187837	4.313333985098513	1.1810674391244038	0.44809100571677873	0.001050957656299899	0.007607976663411688	TRUE
ENSG00000112584	2.1911554999322878	1.1797519775681633	0.40464556826225395	4.951413338677764e-4	0.00435413290243098	TRUE
ENSG00000167325	2.388165476860916	1.1785292163854875	0.3662669152041131	0.846001072051124	0.8869808992615904	FALSE
ENSG00000168137	2.197883264813329	1.1776828177328897	0.41047636465531595	5.657732457613261e-4	0.004815936947257431	TRUE
ENSG00000166313	1.7088475180953728	1.1769130602793423	0.32038838485191	0.3935532549894149	0.4927042688433373	FALSE
ENSG00000110172	1.4640815228358999	1.1766403834622279	0.3181929390480078	0.07283025124832063	0.147415871290286	FALSE
ENSG00000103326	2.16371214909071	1.176286611202076	0.39790360150988907	4.495298144662789e-4	0.004046248372473235	TRUE
ENSG00000149136	1.3956157226457004	1.1761787937958146	0.29038677487199693	0.215881326333552	0.3077439003232837	FALSE
ENSG00000149231	2.1927218155179253	1.1759009418674309	0.410647048271886	5.792089311813278e-4	0.004893557951771419	TRUE
ENSG00000207013	1.3306764140277074	1.175137976397358	0.3115511660302928	0.5484432693990714	NA	NA
ENSG00000199368	1.3404177445173369	1.1747506245987445	0.2883773897004319	0.44402442115282403	NA	NA
ENSG00000124786	1.5894629101109807	1.1746552194407633	0.32104276460463915	0.780811848964553	0.8365983551421685	FALSE
ENSG00000131779	2.2026546558019535	1.1746177783902938	0.4179559021158149	6.72632102569799e-4	0.005478917941203852	TRUE
ENSG00000115525	4.469901075545887	1.1731120554493235	0.44256998618358534	5.966296256496139e-9	9.278695548528625e-7	TRUE
ENSG00000112685	2.19556904464467	1.1723475391477374	0.4108252052667827	5.959246141862617e-4	0.005014604118172571	TRUE
ENSG00000172270	3.2749296969087998	1.1720050839212555	0.42183667152228904	7.179019237573616e-4	0.005736384734266719	TRUE
ENSG00000273802	4.631327402979369	1.1713316861137166	0.46464792565335705	0.0014261958830698864	0.009468136779463166	TRUE
ENSG00000213654	2.420426754487757	1.170699715718151	0.35938761379778983	6.641382405859869e-5	0.0010085773859748858	TRUE
ENSG00000285258	3.2455164612838274	1.1704790301639532	0.3960573917540248	8.037021484201729e-7	3.9799685624228564e-5	TRUE
ENSG00000272256	2.151903880360409	1.170115732719665	0.382873133070296	3.33018689257701e-4	0.0032238380621782917	TRUE
ENSG00000147224	2.796884634845249	1.1695995317021204	0.4168700140405006	6.81582151187035e-4	0.005530364160066396	TRUE
ENSG00000110921	1.42082783464361	1.1692315014254253	0.33090116853140705	0.2691665538834766	0.3627183439527337	FALSE
ENSG00000187838	2.1564589336979343	1.1689559612679934	0.3981446744691891	4.8541542175292864e-4	0.004300125223503265	TRUE
ENSG00000151623	1.4863636698196145	1.168732502173353	0.3322355983506598	0.14550365555127107	0.2381020458533855	FALSE
ENSG00000036257	11.820606053589767	1.1674520133270236	0.49790175023127703	0.002166247802331907	0.012893089329541713	TRUE
ENSG00000102893	2.136473167889026	1.167417050670425	0.38163906613756926	3.362053888889433e-4	0.0032453481102176387	TRUE
ENSG00000265301	2.174722921583453	1.166797515857879	0.3999846291566111	5.01795443912016e-4	0.004398828954042912	TRUE
ENSG00000173933	4.3572000646918605	1.1653120236492998	0.4784444049309347	0.0017844060434431875	0.011179584247929317	TRUE
ENSG00000221968	2.2038958478026824	1.1647539600190635	0.42052975110179674	7.603881200524768e-4	0.005984760480038145	TRUE
ENSG00000151148	1.2944663236244354	1.1645980065404617	0.302018883731515	0.7023951982589383	NA	NA
ENSG00000126067	2.1550677764141812	1.1643039118281158	0.3866630235275398	3.8289536815309e-4	0.0035708086584624135	TRUE
ENSG00000061936	1.5869691265175099	1.1640351803046758	0.34567758791352354	0.05970056764930429	0.12819365050341536	FALSE
ENSG00000125843	1.5162743727821901	1.1639349014748233	0.33975819710925503	0.11423799941801786	0.2039968323832411	FALSE
ENSG00000083223	2.1718074962723866	1.1635309537416116	0.3988937599789699	5.050827129618735e-4	0.004418421482764389	TRUE
ENSG00000275126	1.6030905623616512	1.1635092053677631	0.3483240720713659	0.05284468002176234	0.11715671141044355	FALSE
ENSG00000038358	2.155258758708782	1.1618162813637958	0.3883164422562463	4.078161351067604e-4	0.00375929854262191	TRUE
ENSG00000112697	2.1288673467310724	1.1612225663761295	0.381089255100156	3.525913102139556e-4	0.003354364877800884	TRUE
ENSG00000188735	2.1932654209853566	1.1607729673350244	0.41684663735911476	7.363162201919939e-4	0.00582993964830744	TRUE
ENSG00000072364	2.156167162000393	1.1605777045415837	0.40647691950630477	6.212188680918547e-4	0.0051755913236462255	TRUE
